season,week,celebrity_name,judge_rank,audience_rank,final_rank,pred_eliminated,survival_prob
21,10,Alek Skarlatos,3.0,4.0,4.0,0,0.6051431218243903
21,11,Bindi Irwin,1.0,2.0,1.0,0,0.3865866313094062
21,11,Carlos PenaVega,1.0,3.0,2.0,1,0.3587529468910904
21,11,Nick Carter,1.0,4.0,3.0,1,0.31638535860883477
21,11,Alek Skarlatos,4.0,1.0,3.0,1,0.08526413070846783
22,1,Ginger Zee,1.0,3.0,1.0,0,1.0
22,1,Nyle DiMarco,1.0,3.0,1.0,0,1.0
22,1,Wanya Morris,1.0,3.0,1.0,0,1.0
22,1,Antonio Brown,4.0,1.0,4.0,0,1.0
22,1,Von Miller,4.0,1.0,4.0,0,1.0
22,1,Marla Maples,4.0,6.0,6.0,0,0.9824484970808561
22,1,Paige VanZant,4.0,6.0,6.0,0,0.9824484970808561
22,1,Jodie Sweetin,8.0,8.0,8.0,0,0.9387029414858714
22,1,Kim Fields,8.0,8.0,8.0,0,0.9387029414858714
22,1,Mischa Barton,10.0,10.0,10.0,0,0.820678639428969
22,1,Doug Flutie,11.0,11.0,11.0,0,0.7731924503038103
22,1,Geraldo Rivera,12.0,12.0,12.0,0,0.7543667959387199
22,2,Jodie Sweetin,3.0,2.0,1.0,0,1.0
22,2,Paige VanZant,1.0,5.0,2.0,0,1.0
22,2,Wanya Morris,1.0,5.0,2.0,0,1.0
22,2,Ginger Zee,3.0,3.0,2.0,0,0.9950529939791478
22,2,Nyle DiMarco,5.0,1.0,2.0,0,1.0
22,2,Von Miller,5.0,7.0,6.0,0,0.969488589996818
22,2,Marla Maples,5.0,8.0,7.0,0,0.9650128888819476
22,2,Antonio Brown,9.0,4.0,7.0,0,0.9599557835651362
22,2,Doug Flutie,5.0,9.0,9.0,0,0.9531227251923463
22,2,Kim Fields,9.0,10.0,10.0,0,0.916863531321165
22,2,Mischa Barton,11.0,11.0,11.0,0,0.7228700379033386
22,2,Geraldo Rivera,12.0,12.0,12.0,1,0.7088040057816886
22,3,Nyle DiMarco,1.0,3.0,1.0,0,1.0
22,3,Jodie Sweetin,3.0,1.0,1.0,0,1.0
22,3,Paige VanZant,3.0,2.0,3.0,0,0.9895352928363063
22,3,Wanya Morris,2.0,4.0,4.0,0,0.9778660825751522
22,3,Kim Fields,5.0,5.0,5.0,0,0.9475506937206182
22,3,Ginger Zee,6.0,6.0,6.0,0,0.9263852053604732
22,3,Marla Maples,6.0,9.0,7.0,0,0.8933310581437764
22,3,Von Miller,8.0,7.0,7.0,0,0.9063589615473131
22,3,Antonio Brown,8.0,8.0,9.0,0,0.8974633144410251
22,3,Doug Flutie,8.0,10.0,10.0,0,0.8625842936173453
22,3,Mischa Barton,11.0,11.0,11.0,1,0.6589898982810162
22,4,Paige VanZant,1.0,3.0,1.0,0,0.9736789633620074
22,4,Ginger Zee,1.0,4.0,2.0,0,0.969991408770855
22,4,Wanya Morris,3.0,2.0,2.0,0,0.9628694900484775
22,4,Nyle DiMarco,5.0,1.0,4.0,0,0.9601371753831439
22,4,Antonio Brown,3.0,5.0,5.0,0,0.947064505093419
22,4,Kim Fields,6.0,6.0,6.0,0,0.8720360179554807
22,4,Von Miller,6.0,7.0,7.0,0,0.8702871144082578
22,4,Marla Maples,8.0,9.0,8.0,0,0.7893825623353958
22,4,Jodie Sweetin,9.0,8.0,8.0,0,0.8333802732501968
22,4,Doug Flutie,10.0,10.0,10.0,1,0.7015095717696657
22,5,Nyle DiMarco,1.0,1.0,1.0,0,1.0
22,5,Jodie Sweetin,2.0,3.0,2.0,0,0.940919792881331
22,5,Paige VanZant,4.0,2.0,3.0,0,0.9149974338460891
22,5,Ginger Zee,3.0,5.0,4.0,0,0.9068855309493232
22,5,Wanya Morris,5.0,4.0,5.0,0,0.897690793539198
22,5,Von Miller,6.0,6.0,6.0,0,0.8456474065189922
22,5,Kim Fields,7.0,7.0,7.0,0,0.8108186644565416
22,5,Doug Flutie,7.0,9.0,8.0,0,0.704642369599225
22,5,Antonio Brown,9.0,8.0,9.0,0,0.7775177064093954
22,6,Wanya Morris,1.0,2.0,1.0,0,1.0
22,6,Paige VanZant,2.0,1.0,1.0,0,0.9905014528780063
22,6,Nyle DiMarco,4.0,3.0,3.0,0,0.9510529466258799
22,6,Jodie Sweetin,4.0,5.0,4.0,0,0.9168098592196364
22,6,Antonio Brown,3.0,7.0,5.0,0,0.8732556657667511
22,6,Ginger Zee,6.0,4.0,5.0,0,0.897739924645666
22,6,Von Miller,6.0,6.0,7.0,0,0.860391170363931
22,6,Kim Fields,6.0,8.0,8.0,0,0.8113475058568556
22,6,Doug Flutie,9.0,9.0,9.0,1,0.6676135381049837
22,7,Nyle DiMarco,1.0,2.0,1.0,0,0.9199960950297849
22,7,Paige VanZant,2.0,1.0,1.0,0,0.9076171219240126
22,7,Wanya Morris,2.0,3.0,3.0,0,0.898683130496975
22,7,Ginger Zee,2.0,5.0,4.0,0,0.8850319077683587
22,7,Von Miller,5.0,6.0,5.0,0,0.8300227934337394
22,7,Antonio Brown,5.0,7.0,6.0,1,0.7900888104169951
22,7,Jodie Sweetin,8.0,4.0,6.0,0,0.7983683494973717
22,7,Kim Fields,5.0,8.0,8.0,1,0.7860984064267547
22,8,Ginger Zee,1.0,4.0,1.0,0,0.8783910488794906
22,8,Nyle DiMarco,3.0,2.0,1.0,0,0.896823502333672
22,8,Paige VanZant,4.0,1.0,1.0,0,0.8885225059207036
22,8,Jodie Sweetin,1.0,6.0,4.0,0,0.8190993737836325
22,8,Wanya Morris,6.0,3.0,5.0,0,0.7936040296030151
22,8,Antonio Brown,5.0,5.0,6.0,1,0.7368169510203767
22,9,Paige VanZant,2.0,1.0,1.0,0,0.8784255566896858
22,9,Wanya Morris,1.0,4.0,2.0,0,0.8220610489787782
22,9,Nyle DiMarco,3.0,2.0,2.0,0,0.8418724273401432
22,9,Ginger Zee,4.0,3.0,4.0,1,0.788808950150098
22,9,Antonio Brown,5.0,5.0,5.0,1,0.6885958785214976
22,10,Paige VanZant,1.0,3.0,1.0,0,0.3550009644412526
22,10,Nyle DiMarco,2.0,2.0,1.0,1,0.32323543909666475
22,10,Ginger Zee,3.0,1.0,1.0,1,0.2276596350054123
23,1,James Hinchcliffe,1.0,3.0,1.0,0,1.0
23,1,Laurie Hernandez,1.0,3.0,1.0,0,1.0
23,1,Jana Kramer,3.0,1.0,1.0,0,1.0
23,1,Marilu Henner,3.0,2.0,4.0,0,0.9991689898444582
23,1,Babyface,5.0,5.0,5.0,0,0.9661818479586124
23,1,Calvin Johnson Jr.,5.0,5.0,5.0,0,0.9661818479586124
23,1,Vanilla Ice,7.0,7.0,7.0,0,0.944262085377531
23,1,Terra Jole,7.0,8.0,8.0,0,0.927539009777534
23,1,Amber Rose,9.0,9.0,9.0,0,0.8734445219657013
23,1,Ryan Lochte,9.0,9.0,9.0,0,0.8734445219657013
23,1,Jake T. Austin,11.0,11.0,11.0,0,0.810412958564549
23,1,Maureen McCormick,11.0,11.0,11.0,0,0.810412958564549
23,1,Rick Perry,13.0,13.0,13.0,0,0.743325004786171
23,2,Laurie Hernandez,1.0,5.0,1.0,0,1.0
23,2,Terra Jole,2.0,4.0,1.0,0,1.0
23,2,Babyface,3.0,3.0,1.0,0,1.0
23,2,James Hinchcliffe,4.0,2.0,1.0,0,1.0
23,2,Marilu Henner,7.0,1.0,5.0,0,0.9798617010115382
23,2,Jana Kramer,4.0,6.0,6.0,0,0.978284616897684
23,2,Calvin Johnson Jr.,6.0,7.0,7.0,0,0.9207205857154855
23,2,Vanilla Ice,8.0,8.0,8.0,0,0.903440819772456
23,2,Maureen McCormick,8.0,9.0,9.0,0,0.8857950412796769
23,2,Amber Rose,10.0,10.0,10.0,0,0.8110768166072919
23,2,Ryan Lochte,10.0,10.0,10.0,0,0.8110768166072919
23,2,Jake T. Austin,10.0,12.0,12.0,0,0.7478618437949656
23,2,Rick Perry,13.0,13.0,13.0,1,0.7002860945700228
23,3,Laurie Hernandez,2.0,2.0,1.0,0,0.9835493495994658
23,3,Terra Jole,3.0,1.0,1.0,0,1.0
23,3,Calvin Johnson Jr.,1.0,4.0,3.0,0,0.9890037455946368
23,3,James Hinchcliffe,4.0,3.0,4.0,0,0.9637417575834728
23,3,Marilu Henner,5.0,7.0,5.0,0,0.9081089675254251
23,3,Maureen McCormick,5.0,8.0,6.0,0,0.8732240877253652
23,3,Jana Kramer,7.0,6.0,6.0,0,0.9055806150830108
23,3,Babyface,8.0,5.0,6.0,0,0.9008517952794968
23,3,Amber Rose,8.0,10.0,9.0,0,0.801591687887955
23,3,Ryan Lochte,8.0,10.0,9.0,0,0.801591687887955
23,3,Vanilla Ice,11.0,9.0,11.0,0,0.7827988675747932
23,3,Rick Perry,11.0,12.0,12.0,1,0.6654328831169091
23,4,Terra Jole,3.0,1.0,1.0,0,1.0
23,4,Laurie Hernandez,1.0,4.0,2.0,0,1.0
23,4,James Hinchcliffe,2.0,3.0,2.0,0,1.0
23,4,Calvin Johnson Jr.,6.0,2.0,4.0,0,0.9774042672578741
23,4,Maureen McCormick,4.0,6.0,5.0,0,0.9433434644913242
23,4,Jana Kramer,6.0,5.0,6.0,0,0.9641378593466328
23,4,Amber Rose,4.0,8.0,7.0,0,0.9146700873421422
23,4,Vanilla Ice,6.0,7.0,8.0,0,0.9057522242500107
23,4,Marilu Henner,10.0,9.0,9.0,0,0.8599971397685209
23,4,Ryan Lochte,9.0,11.0,10.0,1,0.8057168528058241
23,4,Babyface,11.0,10.0,11.0,1,0.8178420814658481
23,5,James Hinchcliffe,1.0,1.0,1.0,0,0.993014129926731
23,5,Terra Jole,2.0,2.0,2.0,0,0.9563134062513381
23,5,Jana Kramer,4.0,4.0,3.0,0,0.9238598553279621
23,5,Laurie Hernandez,5.0,3.0,3.0,0,0.9216676181584476
23,5,Marilu Henner,2.0,7.0,5.0,0,0.8964184082775855
23,5,Calvin Johnson Jr.,6.0,5.0,6.0,0,0.8805530956005897
23,5,Maureen McCormick,6.0,6.0,7.0,0,0.8614529654102172
23,5,Amber Rose,6.0,8.0,8.0,0,0.8227751123764345
23,5,Ryan Lochte,6.0,9.0,9.0,0,0.7567913689371425
23,6,James Hinchcliffe,2.0,1.0,1.0,0,0.9781847589261148
23,6,Jana Kramer,1.0,4.0,2.0,0,0.9551751929663925
23,6,Laurie Hernandez,3.0,2.0,2.0,0,0.9473144621295353
23,6,Calvin Johnson Jr.,3.0,3.0,4.0,0,0.9419926081230974
23,6,Marilu Henner,5.0,7.0,5.0,0,0.851288393404144
23,6,Maureen McCormick,6.0,6.0,5.0,0,0.8431912941685041
23,6,Terra Jole,7.0,5.0,5.0,0,0.8387817443989466
23,6,Ryan Lochte,7.0,9.0,8.0,0,0.7061969869221043
23,6,Amber Rose,9.0,8.0,9.0,1,0.7256702262236499
23,7,Calvin Johnson Jr.,1.0,2.0,1.0,0,0.9105063798940415
23,7,James Hinchcliffe,1.0,3.0,2.0,0,0.910156134252425
23,7,Laurie Hernandez,3.0,1.0,2.0,0,0.8861458553854615
23,7,Jana Kramer,3.0,4.0,4.0,0,0.8672174356946085
23,7,Terra Jole,3.0,6.0,5.0,0,0.8346636782456935
23,7,Maureen McCormick,6.0,5.0,6.0,0,0.8076845379069935
23,7,Ryan Lochte,6.0,8.0,7.0,0,0.6912021348998098
23,7,Marilu Henner,8.0,7.0,8.0,1,0.7293019483261458
23,8,James Hinchcliffe,1.0,1.0,1.0,0,0.9905674294191352
23,8,Laurie Hernandez,2.0,2.0,2.0,0,0.9587876401878376
23,8,Calvin Johnson Jr.,3.0,3.0,3.0,0,0.9328593697605524
23,8,Jana Kramer,3.0,4.0,4.0,0,0.9148734086464829
23,8,Ryan Lochte,5.0,6.0,5.0,0,0.7420062719617178
23,8,Terra Jole,6.0,5.0,5.0,0,0.7564381873114701
23,8,Marilu Henner,7.0,7.0,7.0,1,0.70034944777547
23,9,Jana Kramer,1.0,3.0,1.0,0,0.8597950391879178
23,9,Laurie Hernandez,1.0,4.0,2.0,0,0.8547633091609033
23,9,Calvin Johnson Jr.,4.0,1.0,2.0,0,0.8444251840238861
23,9,James Hinchcliffe,5.0,2.0,4.0,0,0.7618365363459807
23,9,Terra Jole,3.0,5.0,5.0,0,0.7706697625633331
23,9,Marilu Henner,5.0,6.0,6.0,1,0.621555842708147
23,10,Laurie Hernandez,1.0,4.0,1.0,0,0.8455275403976541
23,10,Terra Jole,1.0,5.0,2.0,0,0.7508695102642491
23,10,James Hinchcliffe,3.0,3.0,2.0,0,0.785521417730175
23,10,Jana Kramer,4.0,2.0,2.0,0,0.7867210170042469
23,10,Calvin Johnson Jr.,5.0,1.0,2.0,1,0.7671724491418189
23,11,Laurie Hernandez,1.0,4.0,1.0,0,0.34675918494932234
23,11,James Hinchcliffe,2.0,3.0,1.0,1,0.29135462561497016
23,11,Calvin Johnson Jr.,3.0,2.0,1.0,1,0.2782013319980585
23,11,Jana Kramer,4.0,1.0,1.0,1,0.20896955873000378
24,1,David Ross,3.0,1.0,1.0,0,0.9987188517042176
24,1,Heather Morris,3.0,1.0,1.0,0,0.9987188517042176
24,1,Nancy Kerrigan,3.0,1.0,1.0,0,0.9987188517042176
24,1,Rashad Jennings,2.0,4.0,4.0,0,1.0
24,1,Simone Biles,1.0,6.0,5.0,0,1.0
24,1,Normani,6.0,5.0,6.0,0,0.9683586733418594
24,1,Erika Jayne,7.0,7.0,7.0,0,0.9067576359994354
24,1,Nick Viall,7.0,7.0,7.0,0,0.9067576359994354
24,1,Bonner Bolton,9.0,9.0,9.0,0,0.8818843740730311
24,1,Charo,10.0,10.0,10.0,0,0.8179079205244713
24,1,Mr. T,11.0,11.0,11.0,0,0.7766381188199052
24,1,Chris Kattan,12.0,12.0,12.0,0,0.7515960770342223
24,2,Normani,1.0,3.0,1.0,0,1.0
24,2,Rashad Jennings,1.0,3.0,1.0,0,1.0
24,2,Simone Biles,4.0,1.0,3.0,0,0.9812834624884763
24,2,Bonner Bolton,5.0,2.0,4.0,0,0.9724466911171485
24,2,Heather Morris,3.0,6.0,5.0,0,0.9665974994733212
24,2,Nancy Kerrigan,5.0,7.0,6.0,0,0.9456789358958715
24,2,Erika Jayne,5.0,8.0,7.0,0,0.928972681141093
24,2,David Ross,8.0,5.0,7.0,0,0.942343135447727
24,2,Nick Viall,9.0,9.0,9.0,0,0.8693001153402349
24,2,Charo,9.0,10.0,10.0,0,0.8174204783675905
24,2,Chris Kattan,11.0,11.0,11.0,0,0.7218198467561296
24,2,Mr. T,11.0,12.0,12.0,1,0.7031346583288249
24,3,Normani,1.0,2.0,1.0,0,1.0
24,3,Nancy Kerrigan,2.0,3.0,2.0,0,0.985124714139401
24,3,Simone Biles,4.0,1.0,2.0,0,0.9758844532784818
24,3,Heather Morris,2.0,5.0,4.0,0,0.969664300221386
24,3,David Ross,5.0,4.0,5.0,0,0.9459466200664373
24,3,Rashad Jennings,6.0,6.0,6.0,0,0.9210730792658646
24,3,Erika Jayne,7.0,7.0,7.0,0,0.8683196156132599
24,3,Nick Viall,7.0,8.0,8.0,0,0.8478010263737221
24,3,Bonner Bolton,9.0,9.0,9.0,0,0.773224733681344
24,3,Charo,9.0,10.0,10.0,0,0.7078862746413768
24,3,Mr. T,9.0,11.0,11.0,1,0.6693511480371295
24,4,Rashad Jennings,1.0,2.0,1.0,0,1.0
24,4,Heather Morris,3.0,3.0,2.0,0,0.9652570312998298
24,4,Normani,5.0,1.0,2.0,0,0.9789632372008024
24,4,Simone Biles,2.0,5.0,4.0,0,0.9625426648942341
24,4,Nancy Kerrigan,4.0,4.0,5.0,0,0.9438099522991351
24,4,David Ross,7.0,6.0,6.0,0,0.9115500234294889
24,4,Bonner Bolton,5.0,9.0,7.0,0,0.8458894903940525
24,4,Erika Jayne,8.0,7.0,8.0,0,0.8362779711347357
24,4,Nick Viall,8.0,8.0,9.0,0,0.8212132305370612
24,4,Mr. T,10.0,10.0,10.0,1,0.6357299799469488
24,5,Normani,1.0,1.0,1.0,0,1.0
24,5,Simone Biles,2.0,2.0,2.0,0,0.9692331869613049
24,5,Heather Morris,4.0,3.0,3.0,0,0.9333503415727559
24,5,Nancy Kerrigan,3.0,5.0,4.0,0,0.9270820812784165
24,5,Nick Viall,4.0,6.0,5.0,0,0.8742318998553508
24,5,Rashad Jennings,6.0,4.0,5.0,0,0.9035254245001345
24,5,Erika Jayne,6.0,8.0,7.0,0,0.8059880924801375
24,5,David Ross,9.0,7.0,8.0,0,0.8080126666483022
24,5,Bonner Bolton,8.0,9.0,9.0,1,0.7736011555873455
24,6,Normani,2.0,1.0,1.0,0,0.955388154198465
24,6,Rashad Jennings,3.0,2.0,2.0,0,0.9023791231485985
24,6,Heather Morris,1.0,5.0,3.0,0,0.9268062260120273
24,6,Simone Biles,4.0,4.0,4.0,0,0.8759895818994856
24,6,Nancy Kerrigan,5.0,3.0,4.0,0,0.8592405083832948
24,6,Bonner Bolton,6.0,7.0,6.0,0,0.7597291359483402
24,6,David Ross,7.0,6.0,6.0,0,0.749971833423223
24,6,Nick Viall,8.0,8.0,8.0,1,0.7214317679938873
24,7,Normani,1.0,1.0,1.0,0,0.9590777318455173
24,7,Rashad Jennings,2.0,2.0,2.0,0,0.9166638139323046
24,7,Simone Biles,2.0,3.0,3.0,0,0.9126249717359199
24,7,Nancy Kerrigan,4.0,4.0,4.0,0,0.8521472910784247
24,7,Nick Viall,5.0,5.0,5.0,0,0.7566586665608163
24,7,David Ross,6.0,7.0,6.0,1,0.6628899311457408
24,7,Bonner Bolton,7.0,6.0,6.0,1,0.6916039644209678
24,8,Normani,1.0,1.0,1.0,0,0.9279187248068774
24,8,Rashad Jennings,2.0,2.0,2.0,0,0.8815201868670478
24,8,Simone Biles,3.0,3.0,3.0,0,0.8390238369843316
24,8,David Ross,4.0,5.0,4.0,0,0.6397670817685694
24,8,Bonner Bolton,5.0,4.0,4.0,1,0.6173803314607931
24,9,Simone Biles,1.0,3.0,1.0,0,0.8246033202213194
24,9,Rashad Jennings,2.0,2.0,1.0,0,0.8454679199044071
24,9,Normani,3.0,1.0,1.0,0,0.8460903934753767
24,9,David Ross,4.0,4.0,4.0,1,0.5754339335514945
24,10,Normani,2.0,1.0,1.0,0,0.34963400724766314
24,10,Rashad Jennings,1.0,3.0,2.0,1,0.3266143932654171
24,10,David Ross,3.0,2.0,3.0,1,0.03523156860335597
25,1,Jordan Fisher,1.0,1.0,1.0,0,1.0
25,1,Lindsey Stirling,1.0,1.0,1.0,0,1.0
25,1,Vanessa Lachey,3.0,4.0,3.0,0,0.9808230182413199
25,1,Nikki Bella,4.0,3.0,3.0,0,0.9755515209681349
25,1,Frankie Muniz,5.0,5.0,5.0,0,0.949172677768963
25,1,Victoria Arlen,5.0,5.0,5.0,0,0.949172677768963
25,1,Derek Fisher,7.0,7.0,7.0,0,0.8888618025365378
25,1,Nick Lachey,7.0,7.0,7.0,0,0.8888618025365378
25,1,Sasha Pieterse,7.0,7.0,7.0,0,0.8888618025365378
25,1,Debbie Gibson,10.0,10.0,10.0,0,0.8197826315740715
25,1,Drew Scott,11.0,11.0,11.0,0,0.7934037883748997
25,1,Terrell Owens,12.0,13.0,12.0,0,0.7459175992497409
25,1,Barbara Corcoran,13.0,12.0,12.0,0,0.7406461019765559
25,2,Frankie Muniz,1.0,3.0,1.0,0,1.0
25,2,Jordan Fisher,1.0,3.0,1.0,0,1.0
25,2,Lindsey Stirling,4.0,1.0,3.0,0,0.9893516376381979
25,2,Sasha Pieterse,4.0,2.0,4.0,0,0.9860670052122185
25,2,Vanessa Lachey,3.0,5.0,5.0,0,0.9862301469263867
25,2,Victoria Arlen,6.0,6.0,6.0,0,0.9406261760538602
25,2,Drew Scott,7.0,8.0,7.0,0,0.8905922290304142
25,2,Debbie Gibson,7.0,9.0,8.0,0,0.8832292305799072
25,2,Nikki Bella,9.0,7.0,8.0,0,0.9134831847411766
25,2,Terrell Owens,9.0,12.0,10.0,0,0.8431228019254217
25,2,Nick Lachey,11.0,10.0,10.0,0,0.8482896526040334
25,2,Derek Fisher,11.0,11.0,12.0,1,0.8460877516211345
25,2,Barbara Corcoran,13.0,13.0,13.0,1,0.711212705379546
25,3,Lindsey Stirling,1.0,2.0,1.0,0,1.0
25,3,Jordan Fisher,2.0,1.0,1.0,0,1.0
25,3,Drew Scott,3.0,3.0,3.0,0,0.9545736819158416
25,3,Vanessa Lachey,3.0,4.0,4.0,0,0.9451406835842491
25,3,Victoria Arlen,5.0,6.0,5.0,0,0.915134381445335
25,3,Frankie Muniz,6.0,5.0,5.0,0,0.9202508316604232
25,3,Nikki Bella,6.0,7.0,7.0,0,0.8894007421167478
25,3,Terrell Owens,6.0,9.0,8.0,0,0.8517751577389286
25,3,Derek Fisher,6.0,10.0,9.0,0,0.8485588096047582
25,3,Nick Lachey,6.0,11.0,10.0,0,0.8417396163383231
25,3,Sasha Pieterse,11.0,8.0,11.0,0,0.8364284799259724
25,4,Jordan Fisher,1.0,2.0,1.0,0,1.0
25,4,Lindsey Stirling,3.0,1.0,2.0,0,1.0
25,4,Victoria Arlen,2.0,3.0,3.0,0,0.9939558440952599
25,4,Frankie Muniz,4.0,4.0,4.0,0,0.9629372307146618
25,4,Nikki Bella,4.0,5.0,5.0,0,0.9496819239492906
25,4,Drew Scott,4.0,6.0,6.0,0,0.9450755102475599
25,4,Vanessa Lachey,4.0,7.0,7.0,0,0.9401233360804958
25,4,Terrell Owens,4.0,8.0,8.0,0,0.9266057886940595
25,4,Sasha Pieterse,4.0,9.0,9.0,0,0.9084029812688061
25,4,Derek Fisher,10.0,10.0,10.0,0,0.8228120705172421
25,4,Nick Lachey,11.0,11.0,11.0,1,0.8060761780998456
25,5,Jordan Fisher,1.0,3.0,1.0,0,0.9965229027299717
25,5,Frankie Muniz,2.0,2.0,1.0,0,1.0
25,5,Lindsey Stirling,3.0,1.0,1.0,0,0.9981173725633612
25,5,Nikki Bella,4.0,4.0,4.0,0,0.9543653523135365
25,5,Victoria Arlen,4.0,5.0,5.0,0,0.9464723313827235
25,5,Drew Scott,6.0,6.0,6.0,0,0.9299239453062972
25,5,Terrell Owens,6.0,7.0,7.0,0,0.9150848505266468
25,5,Vanessa Lachey,8.0,8.0,8.0,0,0.8649076897989746
25,5,Sasha Pieterse,8.0,9.0,9.0,0,0.8066493460202657
25,5,Nick Lachey,10.0,10.0,10.0,1,0.7323257628857144
25,6,Lindsey Stirling,1.0,2.0,1.0,0,0.9635714181651287
25,6,Jordan Fisher,2.0,1.0,1.0,0,0.9703418935486089
25,6,Terrell Owens,3.0,3.0,3.0,0,0.927977974146303
25,6,Nikki Bella,4.0,4.0,4.0,0,0.9112800950934722
25,6,Vanessa Lachey,4.0,7.0,5.0,0,0.8800959809819074
25,6,Frankie Muniz,6.0,5.0,5.0,0,0.8727621646996656
25,6,Victoria Arlen,6.0,6.0,7.0,0,0.8584522412276051
25,6,Drew Scott,8.0,8.0,8.0,0,0.8013912086380693
25,6,Nick Lachey,9.0,9.0,9.0,1,0.6226898128139311
25,7,Frankie Muniz,1.0,1.0,1.0,0,0.9493382522123095
25,7,Victoria Arlen,2.0,4.0,2.0,0,0.9111082538298301
25,7,Jordan Fisher,4.0,2.0,2.0,0,0.9013877333035988
25,7,Vanessa Lachey,4.0,5.0,4.0,0,0.8628908416307219
25,7,Lindsey Stirling,6.0,3.0,4.0,0,0.8690680583099752
25,7,Drew Scott,2.0,8.0,6.0,0,0.8541088770207093
25,7,Terrell Owens,7.0,7.0,7.0,1,0.8087731252739192
25,7,Nikki Bella,8.0,6.0,7.0,1,0.7980188005628334
25,8,Jordan Fisher,1.0,2.0,1.0,0,0.8898049951484577
25,8,Frankie Muniz,3.0,1.0,2.0,0,0.8495776171086202
25,8,Lindsey Stirling,2.0,3.0,3.0,0,0.8600473588205602
25,8,Terrell Owens,4.0,5.0,4.0,0,0.7586368132603472
25,8,Victoria Arlen,5.0,4.0,4.0,0,0.7397546191745383
25,8,Drew Scott,6.0,6.0,6.0,1,0.6804141119225281
25,9,Lindsey Stirling,2.0,1.0,1.0,0,0.8828747826393736
25,9,Jordan Fisher,1.0,3.0,2.0,0,0.8925317291563204
25,9,Frankie Muniz,4.0,2.0,3.0,0,0.8027123478972069
25,9,Victoria Arlen,3.0,4.0,4.0,0,0.8209837938933677
25,9,Drew Scott,5.0,5.0,5.0,1,0.6573022400655415
25,10,Jordan Fisher,1.0,3.0,1.0,0,0.3427672891019884
25,10,Frankie Muniz,3.0,1.0,1.0,1,0.29811426957249454
25,10,Lindsey Stirling,1.0,4.0,3.0,1,0.33456263355883387
25,10,Drew Scott,4.0,2.0,4.0,1,0.13399582902029294
26,1,Adam Rippon,1.0,3.0,1.0,0,1.0
26,1,Josh Norman,1.0,3.0,1.0,0,1.0
26,1,Mirai Nagasu,3.0,1.0,1.0,0,0.9840748249752655
26,1,Tonya Harding,3.0,1.0,1.0,0,0.9840748249752655
26,1,Chris Mazdzer,5.0,5.0,5.0,0,0.9102097926509349
26,1,Jennie Finch Daigle,5.0,5.0,5.0,0,0.9102097926509349
26,1,Arike Ogunbowale,7.0,7.0,7.0,0,0.8921136092704833
26,1,Jamie Anderson,8.0,8.0,8.0,0,0.8275764645965634
26,1,Johnny Damon,9.0,10.0,9.0,1,0.7800902754714047
26,1,Kareem Abdul-Jabbar,10.0,9.0,9.0,1,0.7748187781982196
26,2,Mirai Nagasu,1.0,1.0,1.0,0,0.9972751016687359
26,2,Adam Rippon,1.0,4.0,2.0,0,0.9661945557889206
26,2,Arike Ogunbowale,3.0,2.0,2.0,0,0.9587971581458301
26,2,Tonya Harding,4.0,5.0,4.0,0,0.920386102368485
26,2,Josh Norman,6.0,3.0,4.0,0,0.926646309991038
26,2,Chris Mazdzer,4.0,6.0,6.0,0,0.8969358273826769
26,2,Jennie Finch Daigle,6.0,7.0,7.0,1,0.864897643499349
26,2,Kareem Abdul-Jabbar,8.0,8.0,8.0,1,0.7526064538029675
26,3,Adam Rippon,1.0,1.0,1.0,0,0.9802643479472799
26,3,Josh Norman,2.0,3.0,2.0,0,0.945509099326054
26,3,Mirai Nagasu,3.0,2.0,2.0,0,0.933876232856551
26,3,Tonya Harding,3.0,4.0,4.0,1,0.913966824565134
26,3,Chris Mazdzer,5.0,5.0,5.0,1,0.8349184532667304
26,3,Jennie Finch Daigle,6.0,6.0,6.0,1,0.7720042159482174
26,4,Adam Rippon,1.0,3.0,1.0,1,0.3972705411839059
26,4,Josh Norman,2.0,2.0,1.0,1,0.37748716121393944
26,4,Tonya Harding,3.0,1.0,1.0,0,0.3248811856438998
27,1,DeMarcus Ware,1.0,3.0,1.0,0,1.0
27,1,Tinashe,1.0,3.0,1.0,0,1.0
27,1,Alexis Ren,3.0,1.0,1.0,0,1.0
27,1,Juan Pablo Di Pace,3.0,1.0,1.0,0,1.0
27,1,Bobby Bones,5.0,5.0,5.0,0,0.9750513755058686
27,1,Milo Manheim,5.0,5.0,5.0,0,0.9750513755058686
27,1,Mary Lou Retton,5.0,7.0,7.0,0,0.9644977025428751
27,1,Evanna Lynch,9.0,8.0,8.0,0,0.912095966523746
27,1,John Schneider,9.0,8.0,8.0,0,0.912095966523746
27,1,Nancy McKeon,8.0,10.0,10.0,0,0.9086928927121294
27,1,Danelle Umstead,9.0,11.0,11.0,0,0.8755369709670049
27,1,Nikki Glaser,12.0,12.0,12.0,0,0.8026812055874979
27,1,Joe Amabile,13.0,13.0,13.0,1,0.7529706426215562
27,2,Juan Pablo Di Pace,1.0,3.0,1.0,0,1.0
27,2,Milo Manheim,1.0,3.0,1.0,0,1.0
27,2,Tinashe,1.0,3.0,1.0,0,1.0
27,2,Alexis Ren,4.0,2.0,4.0,0,0.9929688131296543
