season,week,celebrity_name,weight_audience,weight_judge,combined_score_adaptive,adaptive_rank,pred_eliminated_adaptive,judge_total_score
32,2,Barry Williams,0.5761594155955765,0.4238405844044235,0.0685482983379238,11.0,0,15.0
32,2,Mauricio Umansky,0.5761594155955765,0.4238405844044235,0.06668023427694658,13.0,1,12.0
32,2,Harry Jowsey,0.5761594155955765,0.4238405844044235,0.06504514495526838,13.0,0,15.0
32,3,Xochitl Gomez,0.5635148952387288,0.4364851047612712,0.09468647540056481,1.0,0,32.0
32,3,Ariana Madix,0.5635148952387288,0.4364851047612712,0.09389991323036066,2.0,0,34.0
32,3,Jason Mraz,0.5635148952387288,0.4364851047612712,0.09389991323036066,2.0,0,34.0
32,3,Charity Lawson,0.5635148952387288,0.4364851047612712,0.0930199784137428,4.0,0,32.0
32,3,Lele Pons,0.5635148952387288,0.4364851047612712,0.08964335201448226,5.0,0,27.0
32,3,Mira Sorvino,0.5635148952387288,0.4364851047612712,0.0855029399591864,6.0,0,26.0
32,3,Barry Williams,0.5635148952387288,0.4364851047612712,0.0796969378598385,7.0,0,25.0
32,3,Alyson Hannigan,0.5635148952387288,0.4364851047612712,0.07917599714124737,8.0,0,24.0
32,3,Harry Jowsey,0.5635148952387288,0.4364851047612712,0.07495627233353572,9.0,0,24.0
32,3,Adrian Peterson,0.5635148952387288,0.4364851047612712,0.07345699715319663,10.0,0,22.0
32,3,Mauricio Umansky,0.5635148952387288,0.4364851047612712,0.07161711449360306,11.0,0,23.0
32,3,Tyson Beckford,0.5635148952387288,0.4364851047612712,0.07044410876974594,12.0,1,20.0
32,4,Ariana Madix,0.546211715726001,0.453788284273999,0.10508336356653683,1.0,0,25.0
32,4,Xochitl Gomez,0.546211715726001,0.453788284273999,0.10431316830434345,2.0,0,27.0
32,4,Jason Mraz,0.546211715726001,0.453788284273999,0.1020171333429928,3.0,0,24.0
32,4,Charity Lawson,0.546211715726001,0.453788284273999,0.10173616400454066,4.0,0,24.0
32,4,Lele Pons,0.546211715726001,0.453788284273999,0.09850981064069836,5.0,0,22.0
32,4,Mira Sorvino,0.546211715726001,0.453788284273999,0.09145686816560276,6.0,0,21.0
32,4,Harry Jowsey,0.546211715726001,0.453788284273999,0.08408601617275743,7.0,0,21.0
32,4,Adrian Peterson,0.546211715726001,0.453788284273999,0.083559879781372,8.0,0,21.0
32,4,Alyson Hannigan,0.546211715726001,0.453788284273999,0.07949713856519977,9.0,0,18.0
32,4,Barry Williams,0.546211715726001,0.453788284273999,0.07629821027008904,11.0,1,18.0
32,4,Mauricio Umansky,0.546211715726001,0.453788284273999,0.07344224718567784,11.0,0,19.0
32,5,Charity Lawson,0.5244918662403709,0.4755081337596291,0.11595331550285518,1.0,0,28.0
32,5,Xochitl Gomez,0.5244918662403709,0.4755081337596291,0.11595331550285518,1.0,0,28.0
32,5,Jason Mraz,0.5244918662403709,0.4755081337596291,0.11286702327569964,3.0,0,27.0
32,5,Ariana Madix,0.5244918662403709,0.4755081337596291,0.10844740210958334,4.0,0,24.0
32,5,Lele Pons,0.5244918662403709,0.4755081337596291,0.10519508861074878,5.0,0,24.0
32,5,Mira Sorvino,0.5244918662403709,0.4755081337596291,0.09584030688555445,6.0,0,22.0
32,5,Barry Williams,0.5244918662403709,0.4755081337596291,0.09424869949384099,7.0,0,24.0
32,5,Mauricio Umansky,0.5244918662403709,0.4755081337596291,0.08874224524325036,8.0,0,24.0
32,5,Alyson Hannigan,0.5244918662403709,0.4755081337596291,0.0846556968179509,9.0,0,21.0
32,5,Harry Jowsey,0.5244918662403709,0.4755081337596291,0.07809690655746308,10.0,1,18.0
32,6,Xochitl Gomez,0.5,0.5,0.13100371662636978,1.0,0,42.0
32,6,Ariana Madix,0.5,0.5,0.12972162456320635,2.0,0,41.0
32,6,Jason Mraz,0.5,0.5,0.12593588974350972,3.0,0,39.0
32,6,Charity Lawson,0.5,0.5,0.12430159072337396,4.0,0,38.0
32,6,Lele Pons,0.5,0.5,0.11983845021419728,5.0,0,37.0
32,6,Mauricio Umansky,0.5,0.5,0.09871965964062834,6.0,0,33.0
32,6,Barry Williams,0.5,0.5,0.09566415259965766,7.0,0,32.0
32,6,Alyson Hannigan,0.5,0.5,0.08910462779721678,8.0,0,31.0
32,6,Harry Jowsey,0.5,0.5,0.08571028809168485,9.0,1,29.0
32,7,Xochitl Gomez,0.4755081337596291,0.5244918662403709,0.14528441144747256,1.0,0,37.0
32,7,Ariana Madix,0.4755081337596291,0.5244918662403709,0.14177436792445702,2.0,0,37.0
32,7,Jason Mraz,0.4755081337596291,0.5244918662403709,0.1387460421587984,3.0,0,36.0
32,7,Lele Pons,0.4755081337596291,0.5244918662403709,0.13558962851879197,4.0,0,36.5
32,7,Charity Lawson,0.4755081337596291,0.5244918662403709,0.1348602163334628,5.0,0,36.0
32,7,Alyson Hannigan,0.4755081337596291,0.5244918662403709,0.10791765622842554,6.0,0,35.0
32,7,Barry Williams,0.4755081337596291,0.5244918662403709,0.1018975587395807,7.0,0,32.5
32,7,Harry Jowsey,0.4755081337596291,0.5244918662403709,0.09393011864882506,8.0,1,32.0
32,8,Ariana Madix,0.4537882842739991,0.5462117157260009,0.17578018836510012,1.0,0,42.0
32,8,Xochitl Gomez,0.4537882842739991,0.5462117157260009,0.16901320676064735,2.0,0,40.0
32,8,Charity Lawson,0.4537882842739991,0.5462117157260009,0.16094605403463014,3.0,0,39.0
32,8,Jason Mraz,0.4537882842739991,0.5462117157260009,0.14374912876772314,4.0,0,33.0
32,8,Alyson Hannigan,0.4537882842739991,0.5462117157260009,0.13247755755167165,5.0,0,36.0
32,8,Barry Williams,0.4537882842739991,0.5462117157260009,0.1224242137724724,6.0,0,35.0
32,8,Harry Jowsey,0.4537882842739991,0.5462117157260009,0.09560965074753931,7.0,1,28.0
32,9,Xochitl Gomez,0.4364851047612713,0.5635148952387288,0.19877942719817215,1.0,0,41.0
32,9,Jason Mraz,0.4364851047612713,0.5635148952387288,0.18652526850125217,2.0,0,43.0
32,9,Ariana Madix,0.4364851047612713,0.5635148952387288,0.18544926846059306,3.0,0,37.0
32,9,Charity Lawson,0.4364851047612713,0.5635148952387288,0.18444434530799653,4.0,0,38.0
32,9,Alyson Hannigan,0.4364851047612713,0.5635148952387288,0.134740325057893,5.0,0,32.0
32,9,Harry Jowsey,0.4364851047612713,0.5635148952387288,0.11006136547383816,6.0,1,30.0
32,10,Xochitl Gomez,0.4238405844044235,0.5761594155955765,0.22500281675490896,1.0,0,30.0
32,10,Ariana Madix,0.4238405844044235,0.5761594155955765,0.21805783091302888,2.0,0,29.0
32,10,Charity Lawson,0.4238405844044235,0.5761594155955765,0.21770368673435533,3.0,0,29.5
32,10,Jason Mraz,0.4238405844044235,0.5761594155955765,0.19151792377430424,4.0,0,28.5
32,10,Alyson Hannigan,0.4238405844044235,0.5761594155955765,0.14771774182299835,5.0,0,25.5
32,11,Xochitl Gomez,0.4151716360042487,0.5848283639957512,0.24399723237156834,1.0,0,30.0
32,11,Alyson Hannigan,0.4151716360042487,0.5848283639957512,0.10651513158678183,5.0,1,26.5
32,11,Ariana Madix,0.4151716360042487,0.5848283639957512,0.2333748792822391,5.0,1,29.5
32,11,Charity Lawson,0.4151716360042487,0.5848283639957512,0.22634420529256086,5.0,1,29.5
32,11,Jason Mraz,0.4151716360042487,0.5848283639957512,0.18976855146644794,5.0,1,30.0
33,1,Dwight Howard ,0.5848283639957513,0.41517163600424867,0.08465769762151379,1.0,0,22.0
33,1,Chandler Kinney,0.5848283639957513,0.41517163600424867,0.08397082827737946,2.0,0,23.0
33,1,Joey Graziadei,0.5848283639957513,0.41517163600424867,0.0832304911343657,3.0,0,21.0
33,1,Stephen Nedoroscik,0.5848283639957513,0.41517163600424867,0.0832304911343657,3.0,0,21.0
33,1,Danny Amendola,0.5848283639957513,0.41517163600424867,0.08211192595931735,5.0,0,20.0
33,1,Jenn Tran,0.5848283639957513,0.41517163600424867,0.08016700868637529,6.0,0,19.0
33,1,Phaedra Parks,0.5848283639957513,0.41517163600424867,0.08016700868637529,6.0,0,19.0
33,1,Anna Delvey,0.5848283639957513,0.41517163600424867,0.07483673163407009,8.0,0,18.0
33,1,Brooks Nader,0.5848283639957513,0.41517163600424867,0.07483673163407009,8.0,0,18.0
33,1,Ilona Maher,0.5848283639957513,0.41517163600424867,0.07483673163407009,8.0,0,18.0
33,1,Tori Spelling,0.5848283639957513,0.41517163600424867,0.06863165378512791,11.0,0,17.0
33,1,Reginald VelJohnson,0.5848283639957513,0.41517163600424867,0.06668673651218585,12.0,0,16.0
33,1,Eric Roberts,0.5848283639957513,0.41517163600424867,0.06263596330061535,13.0,0,15.0
33,2,Dwight Howard ,0.5734071519604342,0.42659284803956576,0.0851891362422802,1.0,0,22.0
33,2,Joey Graziadei,0.5734071519604342,0.42659284803956576,0.0851891362422802,1.0,0,22.0
33,2,Stephen Nedoroscik,0.5734071519604342,0.42659284803956576,0.0851891362422802,1.0,0,22.0
33,2,Chandler Kinney,0.5734071519604342,0.42659284803956576,0.08405104086297507,4.0,0,24.0
33,2,Ilona Maher,0.5734071519604342,0.42659284803956576,0.08219505556203896,5.0,0,21.0
33,2,Jenn Tran,0.5734071519604342,0.42659284803956576,0.07981443117322828,6.0,0,19.0
33,2,Phaedra Parks,0.5734071519604342,0.42659284803956576,0.07887841377765964,7.0,0,21.0
33,2,Danny Amendola,0.5734071519604342,0.42659284803956576,0.07815898846575561,8.0,0,21.0
33,2,Brooks Nader,0.5734071519604342,0.42659284803956576,0.07546109778061738,9.0,0,20.0
33,2,Tori Spelling,0.5734071519604342,0.42659284803956576,0.07328669621097236,10.0,0,19.0
33,2,Anna Delvey,0.5734071519604342,0.42659284803956576,0.07019149826344719,11.0,0,17.0
33,2,Eric Roberts,0.5734071519604342,0.42659284803956576,0.06098707674138873,13.0,1,15.0
33,2,Reginald VelJohnson,0.5734071519604342,0.42659284803956576,0.06140829243491079,13.0,1,15.0
33,3,Joey Graziadei,0.5554599722349383,0.44454002776506174,0.10241266055522502,1.0,0,35.0
33,3,Chandler Kinney,0.5554599722349383,0.44454002776506174,0.10205845688892165,2.0,0,34.5
33,3,Jenn Tran,0.5554599722349383,0.44454002776506174,0.09982826354810088,3.0,0,31.0
33,3,Stephen Nedoroscik,0.5554599722349383,0.44454002776506174,0.09801512055778556,4.0,0,31.0
33,3,Brooks Nader,0.5554599722349383,0.44454002776506174,0.09422646402140326,5.0,0,30.5
33,3,Danny Amendola,0.5554599722349383,0.44454002776506174,0.09321583236107617,6.0,0,30.0
33,3,Ilona Maher,0.5554599722349383,0.44454002776506174,0.09253565772330952,7.0,0,28.0
33,3,Phaedra Parks,0.5554599722349383,0.44454002776506174,0.09235796553231684,8.0,0,28.0
33,3,Dwight Howard ,0.5554599722349383,0.44454002776506174,0.09190326556728207,9.0,0,26.0
33,3,Reginald VelJohnson,0.5554599722349383,0.44454002776506174,0.06519726553206615,11.0,1,21.0
33,3,Eric Roberts,0.5554599722349383,0.44454002776506174,0.06824904771237307,11.0,1,23.0
33,4,Joey Graziadei,0.5302709729332109,0.4697290270667891,0.11813291151551904,1.0,0,36.0
33,4,Danny Amendola,0.5302709729332109,0.4697290270667891,0.11681095011297332,2.0,0,36.0
33,4,Stephen Nedoroscik,0.5302709729332109,0.4697290270667891,0.11466909896630705,3.0,0,33.0
33,4,Chandler Kinney,0.5302709729332109,0.4697290270667891,0.11299061428457507,4.0,0,32.0
33,4,Ilona Maher,0.5302709729332109,0.4697290270667891,0.11015009598482775,5.0,0,32.0
33,4,Brooks Nader,0.5302709729332109,0.4697290270667891,0.10981483116754256,6.0,0,32.0
33,4,Jenn Tran,0.5302709729332109,0.4697290270667891,0.10977733950575211,7.0,0,32.0
33,4,Phaedra Parks,0.5302709729332109,0.4697290270667891,0.10774982274756836,8.0,0,32.0
33,4,Dwight Howard ,0.5302709729332109,0.4697290270667891,0.09990433571477497,9.0,1,29.0
33,5,Chandler Kinney,0.5,0.5,0.13299348776958414,1.0,0,27.0
33,5,Joey Graziadei,0.5,0.5,0.1323729643732705,2.0,0,26.0
33,5,Ilona Maher,0.5,0.5,0.1316248885082847,3.0,0,26.0
33,5,Jenn Tran,0.5,0.5,0.125749008654683,4.0,0,25.5
33,5,Danny Amendola,0.5,0.5,0.12557730599641206,5.0,0,25.5
33,5,Stephen Nedoroscik,0.5,0.5,0.12265351399347757,6.0,0,24.0
33,5,Phaedra Parks,0.5,0.5,0.11799113083367817,7.0,0,24.0
33,5,Dwight Howard ,0.5,0.5,0.11103769987036238,8.0,1,24.0
33,6,Joey Graziadei,0.4697290270667892,0.5302709729332108,0.15409391452483673,1.0,0,32.0
33,6,Chandler Kinney,0.4697290270667892,0.5302709729332108,0.15318596958086717,2.0,0,32.0
33,6,Jenn Tran,0.4697290270667892,0.5302709729332108,0.14851572528730728,3.0,0,31.0
33,6,Stephen Nedoroscik,0.4697290270667892,0.5302709729332108,0.14100537305977995,4.0,0,28.0
33,6,Danny Amendola,0.4697290270667892,0.5302709729332108,0.14067143034392962,5.0,0,28.0
33,6,Dwight Howard ,0.4697290270667892,0.5302709729332108,0.1376137109467001,6.0,0,31.0
33,6,Ilona Maher,0.4697290270667892,0.5302709729332108,0.1249138762563218,7.0,1,24.0
33,7,Chandler Kinney,0.4445400277650618,0.5554599722349383,0.18433715233319087,1.0,0,30.0
33,7,Joey Graziadei,0.4445400277650618,0.5554599722349383,0.17855809779847126,2.0,0,27.5
33,7,Stephen Nedoroscik,0.4445400277650618,0.5554599722349383,0.17498352098024367,3.0,0,27.0
33,7,Ilona Maher,0.4445400277650618,0.5554599722349383,0.16520743138958938,4.0,0,26.0
33,7,Danny Amendola,0.4445400277650618,0.5554599722349383,0.15785602549702926,5.0,0,25.5
33,7,Dwight Howard ,0.4445400277650618,0.5554599722349383,0.1390577720011285,6.0,1,24.0
33,8,Joey Graziadei,0.4265928480395659,0.5734071519604341,0.21465445575576161,1.0,0,29.0
33,8,Chandler Kinney,0.4265928480395659,0.5734071519604341,0.2139578162978451,2.0,0,29.0
33,8,Ilona Maher,0.4265928480395659,0.5734071519604341,0.19929545308213115,3.0,0,28.5
33,8,Stephen Nedoroscik,0.4265928480395659,0.5734071519604341,0.1913738274252084,4.0,0,26.5
33,8,Danny Amendola,0.4265928480395659,0.5734071519604341,0.18071844743864418,5.0,0,27.0
33,9,Joey Graziadei,0.4151716360042487,0.5848283639957512,0.23750683995055089,1.0,0,29.5
33,9,Danny Amendola,0.4151716360042487,0.5848283639957512,0.1470326694099803,5.0,1,28.0
33,9,Ilona Maher,0.4151716360042487,0.5848283639957512,0.1749355833469669,5.0,1,28.5
33,9,Stephen Nedoroscik,0.4151716360042487,0.5848283639957512,0.2048943110466255,5.0,1,29.5
33,9,Chandler Kinney,0.4151716360042487,0.5848283639957512,0.23563059624547442,5.0,1,30.0
34,1,Alix Earle,0.5848283639957513,0.41517163600424867,0.07779115151201582,1.0,0,13.0
34,1,Lauren Jauregui,0.5848283639957513,0.41517163600424867,0.07779115151201582,1.0,0,13.0
34,1,Hilaria Baldwin,0.5848283639957513,0.41517163600424867,0.07675665926811238,3.0,0,14.0
34,1,Robert Irwin,0.5848283639957513,0.41517163600424867,0.07572216702420892,4.0,0,15.0
34,1,Whitney Leavitt,0.5848283639957513,0.41517163600424867,0.07572216702420892,4.0,0,15.0
34,1,Danielle Fishel,0.5848283639957513,0.41517163600424867,0.0733747651965216,6.0,0,12.0
34,1,Elaine Hendrix,0.5848283639957513,0.41517163600424867,0.0733747651965216,6.0,0,12.0
34,1,Jen Affleck,0.5848283639957513,0.41517163600424867,0.0733747651965216,6.0,0,12.0
34,1,Baron Davis,0.5848283639957513,0.41517163600424867,0.06822336698105501,9.0,0,10.0
34,1,Dylan Efron,0.5848283639957513,0.41517163600424867,0.06822336698105501,9.0,0,10.0
34,1,Jordan Chiles,0.5848283639957513,0.41517163600424867,0.06822336698105501,9.0,0,10.0
34,1,Scott Hoying,0.5848283639957513,0.41517163600424867,0.06822336698105501,9.0,0,10.0
34,1,Andy Richter,0.5848283639957513,0.41517163600424867,0.061599470072700085,13.0,0,9.0
34,1,Corey Feldman,0.5848283639957513,0.41517163600424867,0.061599470072700085,13.0,0,9.0
34,2,Jen Affleck,0.5761594155955765,0.4238405844044235,0.07855737076919976,1.0,0,22.0
34,2,Jordan Chiles,0.5761594155955765,0.4238405844044235,0.07855737076919976,1.0,0,22.0
34,2,Robert Irwin,0.5761594155955765,0.4238405844044235,0.07855737076919976,1.0,0,22.0
34,2,Whitney Leavitt,0.5761594155955765,0.4238405844044235,0.07855737076919976,1.0,0,22.0
34,2,Hilaria Baldwin,0.5761594155955765,0.4238405844044235,0.07807589499071332,5.0,0,21.0
34,2,Elaine Hendrix,0.5761594155955765,0.4238405844044235,0.07566707728397679,6.0,0,21.0
34,2,Alix Earle,0.5761594155955765,0.4238405844044235,0.07457027435546859,7.0,0,21.0
34,2,Lauren Jauregui,0.5761594155955765,0.4238405844044235,0.07457027435546859,7.0,0,21.0
34,2,Danielle Fishel,0.5761594155955765,0.4238405844044235,0.07369649312704571,9.0,0,19.0
34,2,Dylan Efron,0.5761594155955765,0.4238405844044235,0.06938682897699922,10.0,0,20.0
34,2,Baron Davis,0.5761594155955765,0.4238405844044235,0.06492157925046599,11.0,0,18.0
34,2,Scott Hoying,0.5761594155955765,0.4238405844044235,0.06492157925046599,11.0,0,18.0
34,2,Corey Feldman,0.5761594155955765,0.4238405844044235,0.053115048296861714,14.0,1,15.0
34,2,Andy Richter,0.5761594155955765,0.4238405844044235,0.05684546703558262,14.0,1,16.0
34,3,Jordan Chiles,0.5635148952387288,0.4364851047612712,0.0918608562905844,1.0,0,24.0
34,3,Robert Irwin,0.5635148952387288,0.4364851047612712,0.09185214454092383,2.0,0,22.0
34,3,Dylan Efron,0.5635148952387288,0.4364851047612712,0.08953176342109448,3.0,0,23.0
34,3,Whitney Leavitt,0.5635148952387288,0.4364851047612712,0.0892906565177625,4.0,0,24.0
34,3,Alix Earle,0.5635148952387288,0.4364851047612712,0.08852638278514273,5.0,0,23.0
34,3,Hilaria Baldwin,0.5635148952387288,0.4364851047612712,0.08678253089698151,6.0,0,22.0
34,3,Jen Affleck,0.5635148952387288,0.4364851047612712,0.08289380108507705,7.0,0,19.0
34,3,Elaine Hendrix,0.5635148952387288,0.4364851047612712,0.08267528230525709,8.0,0,21.0
34,3,Scott Hoying,0.5635148952387288,0.4364851047612712,0.08149876445436474,9.0,0,22.0
34,3,Danielle Fishel,0.5635148952387288,0.4364851047612712,0.07996240350703038,10.0,0,21.0
34,3,Lauren Jauregui,0.5635148952387288,0.4364851047612712,0.0757856161852487,11.0,0,18.0
34,3,Andy Richter,0.5635148952387288,0.4364851047612712,0.0593397980103628,12.0,1,18.0
34,4,Jordan Chiles,0.546211715726001,0.453788284273999,0.10114789677823915,1.0,0,24.0
34,4,Whitney Leavitt,0.546211715726001,0.453788284273999,0.09994521072557339,2.0,0,25.0
34,4,Robert Irwin,0.546211715726001,0.453788284273999,0.0980748349673217,3.0,0,22.0
34,4,Dylan Efron,0.546211715726001,0.453788284273999,0.0979271691082207,4.0,0,23.0
34,4,Elaine Hendrix,0.546211715726001,0.453788284273999,0.09754055672035022,5.0,0,24.0
34,4,Alix Earle,0.546211715726001,0.453788284273999,0.09632557616314627,6.0,0,24.0
34,4,Jen Affleck,0.546211715726001,0.453788284273999,0.09589374169835453,7.0,0,23.0
34,4,Hilaria Baldwin,0.546211715726001,0.453788284273999,0.09395800636314644,8.0,0,23.0
34,4,Danielle Fishel,0.546211715726001,0.453788284273999,0.08072628413819392,9.0,0,21.0
34,4,Scott Hoying,0.546211715726001,0.453788284273999,0.07776940117228846,10.0,0,21.0
34,4,Andy Richter,0.546211715726001,0.453788284273999,0.06069132216498223,11.0,1,18.0
34,5,Robert Irwin,0.5244918662403709,0.4755081337596291,0.11323480588722601,1.0,0,35.0
34,5,Dylan Efron,0.5244918662403709,0.4755081337596291,0.11321491054308983,2.0,0,36.0
34,5,Jordan Chiles,0.5244918662403709,0.4755081337596291,0.11205821868860147,3.0,0,32.0
34,5,Alix Earle,0.5244918662403709,0.4755081337596291,0.11143368348527377,4.0,0,35.0
34,5,Whitney Leavitt,0.5244918662403709,0.4755081337596291,0.1098383578234583,5.0,0,33.0
34,5,Elaine Hendrix,0.5244918662403709,0.4755081337596291,0.10274784070914872,6.0,0,30.0
34,5,Jen Affleck,0.5244918662403709,0.4755081337596291,0.09485310170761488,7.0,0,29.0
34,5,Scott Hoying,0.5244918662403709,0.4755081337596291,0.09178190883038297,8.0,0,30.0
34,5,Danielle Fishel,0.5244918662403709,0.4755081337596291,0.08691752599889302,9.0,0,29.0
34,5,Andy Richter,0.5244918662403709,0.4755081337596291,0.06391964632615915,10.0,0,24.0
34,6,Jordan Chiles,0.5,0.5,0.116656728188478,1.0,0,39.0
34,6,Whitney Leavitt,0.5,0.5,0.116656728188478,1.0,0,39.0
34,6,Robert Irwin,0.5,0.5,0.1095547937772148,3.0,0,36.0
34,6,Alix Earle,0.5,0.5,0.10948245984435097,4.0,0,35.0
34,6,Elaine Hendrix,0.5,0.5,0.1084511781591691,5.0,0,36.0
34,6,Dylan Efron,0.5,0.5,0.10447460350750223,6.0,0,32.0
34,6,Danielle Fishel,0.5,0.5,0.09649213163555459,7.0,0,36.0
34,6,Jen Affleck,0.5,0.5,0.09444909619467123,8.0,0,32.0
34,6,Scott Hoying,0.5,0.5,0.08009669131008737,9.0,0,28.0
34,6,Andy Richter,0.5,0.5,0.06368558919434664,10.0,1,27.0
34,7,Alix Earle,0.4755081337596291,0.5244918662403709,0.1269092918068636,1.0,0,43.0
34,7,Whitney Leavitt,0.4755081337596291,0.5244918662403709,0.12676175044400576,2.0,0,42.0
34,7,Robert Irwin,0.4755081337596291,0.5244918662403709,0.1264085218159056,3.0,0,41.0
34,7,Jordan Chiles,0.4755081337596291,0.5244918662403709,0.12617158499257425,4.0,0,38.0
34,7,Dylan Efron,0.4755081337596291,0.5244918662403709,0.12342708123969412,5.0,0,38.0
34,7,Danielle Fishel,0.4755081337596291,0.5244918662403709,0.10326893190691697,6.0,0,35.0
34,7,Elaine Hendrix,0.4755081337596291,0.5244918662403709,0.10313243849213849,7.0,0,32.0
34,7,Jen Affleck,0.4755081337596291,0.5244918662403709,0.09832846141999105,8.0,0,34.0
34,7,Andy Richter,0.4755081337596291,0.5244918662403709,0.06559193788175222,9.0,1,29.0
34,8,Jordan Chiles,0.4537882842739991,0.5462117157260009,0.14383908893396372,1.0,0,39.0
34,8,Whitney Leavitt,0.4537882842739991,0.5462117157260009,0.1400201053271101,2.0,0,39.5
34,8,Dylan Efron,0.4537882842739991,0.5462117157260009,0.13611601290514508,3.0,0,38.0
34,8,Alix Earle,0.4537882842739991,0.5462117157260009,0.13505567168581573,4.0,0,38.5
34,8,Robert Irwin,0.4537882842739991,0.5462117157260009,0.13372774592897874,5.0,0,38.0
34,8,Elaine Hendrix,0.4537882842739991,0.5462117157260009,0.1252850406485784,6.0,0,37.5
34,8,Danielle Fishel,0.4537882842739991,0.5462117157260009,0.11007345390859136,7.0,0,37.0
34,8,Andy Richter,0.4537882842739991,0.5462117157260009,0.07588288066163579,8.0,1,34.0
